weather_id,region,date_id,time_of_day,temperature_c,precipitation_mm,fog_intensity,weather_condition
27324,Meerut,20231001,00:00:00,41.9,2.5,Medium,Foggy
27325,Rajkot,20231001,00:00:00,21.3,6.8,None,Rainy
27326,Kalyan,20231001,00:00:00,18.8,10.1,None,Rainy
27327,Vasai-Virar,20231001,00:00:00,31.3,4.9,Low,Foggy
27328,Varanasi,20231001,00:00:00,24.0,3.5,Medium,Foggy
27329,Srinagar,20231001,00:00:00,24.9,6.5,None,Rainy
27330,Aurangabad,20231001,00:00:00,38.3,11.3,Low,Foggy
27331,Dhanbad,20231001,00:00:00,30.3,7.4,None,Rainy
27332,Amritsar,20231001,00:00:00,34.8,2.0,None,Sunny
27333,Navi Mumbai,20231001,00:00:00,30.1,1.0,Medium,Foggy
27334,Allahabad,20231001,00:00:00,31.8,0.4,Low,Foggy
27335,Ranchi,20231001,00:00:00,37.1,0.3,None,Sunny
27336,Howrah,20231001,00:00:00,33.6,4.4,None,Sunny
27337,Coimbatore,20231001,00:00:00,28.8,1.3,None,Sunny
27338,Jabalpur,20231001,00:00:00,29.3,16.9,None,Rainy
27339,Gwalior,20231001,00:00:00,35.7,5.9,None,Rainy
27340,Vijayawada,20231001,00:00:00,32.4,4.0,None,Sunny
27341,Jodhpur,20231001,00:00:00,21.0,28.4,Low,Foggy
27342,Madurai,20231001,00:00:00,26.2,2.7,Low,Foggy
27343,Raipur,20231001,00:00:00,26.1,4.2,None,Cloudy
27344,Kota,20231001,00:00:00,35.2,2.8,Medium,Foggy
27345,Guwahati,20231001,00:00:00,31.1,2.1,None,Cloudy
27346,Chandigarh,20231001,00:00:00,33.8,2.1,Low,Foggy
27347,Solapur,20231001,00:00:00,30.2,18.2,Medium,Foggy
27348,Hubli–Dharwad,20231001,00:00:00,29.1,5.0,High,Foggy
27349,Mysore,20231001,00:00:00,23.7,5.5,None,Rainy
27350,Tiruchirappalli,20231001,00:00:00,22.8,11.6,None,Rainy
27351,Bareilly,20231001,00:00:00,32.8,11.2,Medium,Foggy
27352,Aligarh,20231001,00:00:00,32.9,0.6,Low,Foggy
27353,Moradabad,20231001,00:00:00,25.7,19.5,Medium,Foggy
27354,Jalandhar,20231001,00:00:00,31.5,0.6,Low,Foggy
27355,Bhubaneswar,20231001,00:00:00,29.8,23.3,None,Rainy
27356,Salem,20231001,00:00:00,35.2,0.0,None,Cloudy
27357,Warangal,20231001,00:00:00,39.2,2.0,None,Cloudy
27358,Guntur,20231001,00:00:00,31.3,10.2,None,Rainy
27359,Bhiwandi,20231001,00:00:00,32.3,0.6,Low,Foggy
27360,Saharanpur,20231001,00:00:00,29.1,3.9,High,Foggy
27361,Gorakhpur,20231001,00:00:00,27.5,0.4,None,Cloudy
27362,Bikaner,20231001,00:00:00,23.7,6.2,High,Foggy
27363,Amravati,20231001,00:00:00,28.4,4.4,None,Cloudy
27364,Noida,20231001,00:00:00,24.3,14.0,None,Rainy
27365,Jamshedpur,20231001,00:00:00,28.1,4.8,Low,Foggy
27366,Bhilai,20231001,00:00:00,34.5,0.4,Low,Foggy
27367,Cuttack,20231001,00:00:00,21.8,4.7,Medium,Foggy
27368,Firozabad,20231001,00:00:00,31.1,5.1,Low,Foggy
27369,Kochi,20231001,00:00:00,33.7,0.3,None,Sunny
27370,Nellore,20231001,00:00:00,25.1,0.1,Medium,Foggy
27371,Bhavnagar,20231001,00:00:00,27.3,7.0,Low,Foggy
27372,Dehradun,20231001,00:00:00,31.8,5.9,None,Rainy
27373,Durgapur,20231001,00:00:00,25.0,1.5,Low,Foggy
27374,Asansol,20231001,00:00:00,30.4,3.8,Low,Foggy
27375,Rourkela,20231001,00:00:00,27.2,3.4,None,Cloudy
27376,Nanded,20231001,00:00:00,21.6,13.4,High,Foggy
27377,Kolhapur,20231001,00:00:00,27.2,6.7,Low,Foggy
27378,Ajmer,20231001,00:00:00,43.0,11.7,None,Rainy
27379,Akola,20231001,00:00:00,28.2,6.0,None,Rainy
27380,Gulbarga,20231001,00:00:00,27.0,0.8,None,Sunny
27381,Jamnagar,20231001,00:00:00,40.2,9.9,Medium,Foggy
27382,Ujjain,20231001,00:00:00,37.0,11.1,None,Rainy
27383,Loni,20231001,00:00:00,28.7,5.6,None,Rainy
27384,Siliguri,20231001,00:00:00,31.7,0.4,Low,Foggy
27385,Jhansi,20231001,00:00:00,20.4,2.1,Medium,Foggy
27386,Ulhasnagar,20231001,00:00:00,31.7,0.2,High,Foggy
27387,Nellore,20231001,00:00:00,35.3,1.7,None,Sunny
27388,Bilaspur,20231001,00:00:00,24.6,0.7,None,Sunny
27389,Shimla,20231001,00:00:00,28.0,5.6,Medium,Foggy
27390,Panipat,20231001,00:00:00,39.2,0.2,Low,Foggy
27391,Bharatpur,20231001,00:00:00,24.8,6.2,Low,Foggy
27392,Gandhinagar,20231001,00:00:00,29.8,4.0,Low,Foggy
27393,Pimpri-Chinchwad,20231001,00:00:00,43.2,3.6,Medium,Foggy
27394,Anantapur,20231001,00:00:00,28.1,7.7,Medium,Foggy
27395,Dewas,20231001,00:00:00,33.0,1.0,Low,Foggy
27396,Karnal,20231001,00:00:00,22.7,1.7,None,Sunny
27397,Tirunelveli,20231001,00:00:00,27.7,0.9,Low,Foggy
27398,Bathinda,20231001,00:00:00,25.8,15.9,Low,Foggy
27399,Rewa,20231001,00:00:00,27.5,0.0,High,Foggy
27400,Satna,20231001,00:00:00,31.3,1.3,None,Sunny
27401,Mumbai,20231002,00:00:00,37.2,10.7,Medium,Foggy
27402,Delhi,20231002,00:00:00,26.0,4.2,Low,Foggy
27403,Bengaluru,20231002,00:00:00,28.0,1.9,None,Sunny
27404,Hyderabad,20231002,00:00:00,38.4,12.7,None,Rainy
27405,Ahmedabad,20231002,00:00:00,29.8,7.1,High,Foggy
27406,Chennai,20231002,00:00:00,22.8,4.4,None,Cloudy
27407,Kolkata,20231002,00:00:00,22.8,3.3,None,Cloudy
27408,Pune,20231002,00:00:00,33.1,12.8,Low,Foggy
27409,Jaipur,20231002,00:00:00,37.1,5.9,High,Foggy
27410,Lucknow,20231002,00:00:00,20.6,2.2,High,Foggy
27411,Kanpur,20231002,00:00:00,25.6,3.7,Low,Foggy
27412,Nagpur,20231002,00:00:00,29.4,7.8,None,Rainy
27413,Indore,20231002,00:00:00,23.1,0.8,None,Sunny
27414,Thane,20231002,00:00:00,38.9,2.7,None,Sunny
27415,Bhopal,20231002,00:00:00,34.8,0.1,Low,Foggy
27416,Visakhapatnam,20231002,00:00:00,31.2,10.7,None,Rainy
27417,Patna,20231002,00:00:00,27.5,4.0,Low,Foggy
27418,Vadodara,20231002,00:00:00,27.9,1.5,High,Foggy
27419,Ghaziabad,20231002,00:00:00,29.5,1.3,High,Foggy
27420,Ludhiana,20231002,00:00:00,34.7,8.6,None,Rainy
27421,Agra,20231002,00:00:00,24.3,3.3,Medium,Foggy
27422,Nashik,20231002,00:00:00,35.0,1.1,None,Sunny
27423,Faridabad,20231002,00:00:00,29.2,0.1,Low,Foggy
27424,Meerut,20231002,00:00:00,38.3,1.5,Low,Foggy
27425,Rajkot,20231002,00:00:00,36.5,2.9,Low,Foggy
27426,Kalyan,20231002,00:00:00,32.1,4.7,None,Cloudy
27427,Vasai-Virar,20231002,00:00:00,27.0,3.1,Medium,Foggy
27428,Varanasi,20231002,00:00:00,28.1,13.1,Medium,Foggy
27429,Srinagar,20231002,00:00:00,33.0,17.4,Medium,Foggy
27430,Aurangabad,20231002,00:00:00,28.6,0.4,Medium,Foggy
27431,Dhanbad,20231002,00:00:00,31.8,9.7,Medium,Foggy
27432,Amritsar,20231002,00:00:00,34.6,0.3,None,Cloudy
27433,Navi Mumbai,20231002,00:00:00,23.4,5.2,Medium,Foggy
27434,Allahabad,20231002,00:00:00,29.4,5.2,None,Rainy
27435,Ranchi,20231002,00:00:00,31.8,0.8,Low,Foggy
27436,Howrah,20231002,00:00:00,25.6,6.3,Low,Foggy
27437,Coimbatore,20231002,00:00:00,28.3,8.0,Low,Foggy
27438,Jabalpur,20231002,00:00:00,30.6,4.2,Low,Foggy
27439,Gwalior,20231002,00:00:00,36.0,10.3,None,Rainy
27440,Vijayawada,20231002,00:00:00,33.8,6.2,Low,Foggy
27441,Jodhpur,20231002,00:00:00,30.0,0.8,Low,Foggy
27442,Madurai,20231002,00:00:00,29.4,3.1,None,Cloudy
27443,Raipur,20231002,00:00:00,36.2,0.3,Medium,Foggy
27444,Kota,20231002,00:00:00,42.0,7.1,None,Rainy
27445,Guwahati,20231002,00:00:00,28.1,4.7,None,Sunny
27446,Chandigarh,20231002,00:00:00,31.2,5.0,High,Foggy
27447,Solapur,20231002,00:00:00,36.6,2.0,Low,Foggy
27448,Hubli–Dharwad,20231002,00:00:00,31.8,1.7,Low,Foggy
27449,Mysore,20231002,00:00:00,35.9,10.7,Low,Foggy
27450,Tiruchirappalli,20231002,00:00:00,27.1,3.6,None,Cloudy
27451,Bareilly,20231002,00:00:00,32.5,11.6,Medium,Foggy
27452,Aligarh,20231002,00:00:00,29.4,10.2,None,Rainy
27453,Moradabad,20231002,00:00:00,26.4,12.7,Medium,Foggy
27454,Jalandhar,20231002,00:00:00,31.2,3.4,High,Foggy
27455,Bhubaneswar,20231002,00:00:00,29.6,2.0,Low,Foggy
27456,Salem,20231002,00:00:00,28.6,0.4,None,Sunny
27457,Warangal,20231002,00:00:00,29.5,4.0,High,Foggy
27458,Guntur,20231002,00:00:00,20.1,2.8,None,Sunny
27459,Bhiwandi,20231002,00:00:00,40.2,1.7,Medium,Foggy
27460,Saharanpur,20231002,00:00:00,24.6,5.6,Low,Foggy
27461,Gorakhpur,20231002,00:00:00,36.3,15.1,None,Rainy
27462,Bikaner,20231002,00:00:00,29.9,2.4,Medium,Foggy
27463,Amravati,20231002,00:00:00,34.0,0.0,Medium,Foggy
27464,Noida,20231002,00:00:00,37.6,12.2,None,Rainy
27465,Jamshedpur,20231002,00:00:00,33.6,1.4,None,Sunny
27466,Bhilai,20231002,00:00:00,27.5,0.2,Low,Foggy
27467,Cuttack,20231002,00:00:00,28.1,4.3,None,Cloudy
27468,Firozabad,20231002,00:00:00,22.3,1.1,Medium,Foggy
27469,Kochi,20231002,00:00:00,40.2,5.5,Low,Foggy
27470,Nellore,20231002,00:00:00,25.9,0.3,None,Sunny
27471,Bhavnagar,20231002,00:00:00,23.4,5.0,None,Sunny
27472,Dehradun,20231002,00:00:00,26.3,4.6,High,Foggy
27473,Durgapur,20231002,00:00:00,30.4,2.2,Low,Foggy
27474,Asansol,20231002,00:00:00,28.6,4.7,Medium,Foggy
27475,Rourkela,20231002,00:00:00,18.6,3.2,Medium,Foggy
27476,Nanded,20231002,00:00:00,31.7,5.6,Low,Foggy
27477,Kolhapur,20231002,00:00:00,25.0,10.5,None,Rainy
27478,Ajmer,20231002,00:00:00,32.4,2.0,Low,Foggy
27479,Akola,20231002,00:00:00,33.8,3.4,None,Sunny
27480,Gulbarga,20231002,00:00:00,34.5,5.5,Low,Foggy
27481,Jamnagar,20231002,00:00:00,30.1,0.3,Medium,Foggy
27482,Ujjain,20231002,00:00:00,24.1,4.1,Low,Foggy
27483,Loni,20231002,00:00:00,35.9,10.6,None,Rainy
27484,Siliguri,20231002,00:00:00,32.4,0.9,Low,Foggy
27485,Jhansi,20231002,00:00:00,33.7,2.4,Medium,Foggy
27486,Ulhasnagar,20231002,00:00:00,32.1,2.3,None,Sunny
27487,Nellore,20231002,00:00:00,26.9,8.6,None,Rainy
27488,Bilaspur,20231002,00:00:00,31.8,0.2,High,Foggy
27489,Shimla,20231002,00:00:00,28.6,7.0,Medium,Foggy
27490,Panipat,20231002,00:00:00,37.5,1.6,Low,Foggy
27491,Bharatpur,20231002,00:00:00,35.4,1.1,None,Sunny
27492,Gandhinagar,20231002,00:00:00,32.6,2.1,None,Sunny
27493,Pimpri-Chinchwad,20231002,00:00:00,31.5,6.1,Low,Foggy
27494,Anantapur,20231002,00:00:00,26.4,5.4,Low,Foggy
27495,Dewas,20231002,00:00:00,29.8,0.2,Low,Foggy
27496,Karnal,20231002,00:00:00,19.0,5.2,None,Rainy
27497,Tirunelveli,20231002,00:00:00,23.3,2.7,Low,Foggy
27498,Bathinda,20231002,00:00:00,36.4,1.9,None,Cloudy
27499,Rewa,20231002,00:00:00,34.6,1.3,None,Cloudy
27500,Satna,20231002,00:00:00,30.5,7.6,Medium,Foggy
27501,Mumbai,20231003,00:00:00,28.0,3.5,Low,Foggy
27502,Delhi,20231003,00:00:00,32.7,0.4,None,Sunny
27503,Bengaluru,20231003,00:00:00,35.7,2.6,Low,Foggy
27504,Hyderabad,20231003,00:00:00,32.3,8.3,Low,Foggy
27505,Ahmedabad,20231003,00:00:00,28.2,12.0,None,Rainy
27506,Chennai,20231003,00:00:00,28.9,7.1,None,Rainy
27507,Kolkata,20231003,00:00:00,31.8,1.6,None,Sunny
27508,Pune,20231003,00:00:00,30.8,0.8,Low,Foggy
27509,Jaipur,20231003,00:00:00,29.8,0.5,None,Sunny
27510,Lucknow,20231003,00:00:00,38.4,3.4,None,Sunny
27511,Kanpur,20231003,00:00:00,28.2,0.6,None,Cloudy
27512,Nagpur,20231003,00:00:00,32.1,0.4,None,Sunny
27513,Indore,20231003,00:00:00,44.1,1.5,Medium,Foggy
27514,Thane,20231003,00:00:00,25.6,9.1,Low,Foggy
27515,Bhopal,20231003,00:00:00,35.1,0.9,None,Sunny
27516,Visakhapatnam,20231003,00:00:00,20.2,3.0,Medium,Foggy
27517,Patna,20231003,00:00:00,27.8,2.7,None,Cloudy
27518,Vadodara,20231003,00:00:00,29.1,0.3,Low,Foggy
27519,Ghaziabad,20231003,00:00:00,32.5,1.6,Medium,Foggy
27520,Ludhiana,20231003,00:00:00,28.8,1.0,Medium,Foggy
27521,Agra,20231003,00:00:00,32.8,15.4,None,Rainy
27522,Nashik,20231003,00:00:00,34.3,1.3,None,Cloudy
27523,Faridabad,20231003,00:00:00,34.7,0.6,None,Sunny
27524,Meerut,20231003,00:00:00,39.2,1.3,Low,Foggy
27525,Rajkot,20231003,00:00:00,30.5,1.7,None,Cloudy
27526,Kalyan,20231003,00:00:00,31.6,1.2,None,Cloudy
27527,Vasai-Virar,20231003,00:00:00,32.9,14.5,None,Rainy
27528,Varanasi,20231003,00:00:00,25.6,7.8,Medium,Foggy
27529,Srinagar,20231003,00:00:00,28.4,10.0,Medium,Foggy
27530,Aurangabad,20231003,00:00:00,26.7,0.1,Medium,Foggy
27531,Dhanbad,20231003,00:00:00,28.8,12.2,None,Rainy
27532,Amritsar,20231003,00:00:00,23.9,7.6,None,Rainy
27533,Navi Mumbai,20231003,00:00:00,29.4,6.8,None,Rainy
27534,Allahabad,20231003,00:00:00,33.2,1.6,Low,Foggy
27535,Ranchi,20231003,00:00:00,26.1,1.5,None,Sunny
27536,Howrah,20231003,00:00:00,22.6,2.5,None,Cloudy
27537,Coimbatore,20231003,00:00:00,25.0,1.9,Low,Foggy
27538,Jabalpur,20231003,00:00:00,39.8,1.9,Medium,Foggy
27539,Gwalior,20231003,00:00:00,27.5,6.6,Low,Foggy
27540,Vijayawada,20231003,00:00:00,30.3,8.0,None,Rainy
27541,Jodhpur,20231003,00:00:00,25.4,5.2,None,Rainy
27542,Madurai,20231003,00:00:00,35.6,24.6,None,Rainy
27543,Raipur,20231003,00:00:00,20.1,1.4,High,Foggy
27544,Kota,20231003,00:00:00,30.6,1.9,Medium,Foggy
27545,Guwahati,20231003,00:00:00,35.8,1.1,None,Cloudy
27546,Chandigarh,20231003,00:00:00,34.7,6.4,Low,Foggy
27547,Solapur,20231003,00:00:00,32.4,4.0,None,Sunny
27548,Hubli–Dharwad,20231003,00:00:00,24.9,17.7,Medium,Foggy
27549,Mysore,20231003,00:00:00,34.9,11.9,None,Rainy
27550,Tiruchirappalli,20231003,00:00:00,33.3,3.6,None,Sunny
27551,Bareilly,20231003,00:00:00,24.9,15.6,Low,Foggy
27552,Aligarh,20231003,00:00:00,30.6,1.5,None,Sunny
27553,Moradabad,20231003,00:00:00,23.9,1.9,Low,Foggy
27554,Jalandhar,20231003,00:00:00,34.5,0.9,Low,Foggy
27555,Bhubaneswar,20231003,00:00:00,25.0,2.2,None,Cloudy
27556,Salem,20231003,00:00:00,32.9,3.1,Low,Foggy
27557,Warangal,20231003,00:00:00,30.6,2.3,None,Sunny
27558,Guntur,20231003,00:00:00,39.4,4.5,Low,Foggy
27559,Bhiwandi,20231003,00:00:00,35.8,3.9,Low,Foggy
27560,Saharanpur,20231003,00:00:00,26.3,6.0,Low,Foggy
27561,Gorakhpur,20231003,00:00:00,30.3,9.8,None,Rainy
27562,Bikaner,20231003,00:00:00,22.4,4.8,Medium,Foggy
27563,Amravati,20231003,00:00:00,24.1,6.1,None,Rainy
27564,Noida,20231003,00:00:00,41.2,12.2,Medium,Foggy
27565,Jamshedpur,20231003,00:00:00,31.9,0.8,None,Cloudy
27566,Bhilai,20231003,00:00:00,24.3,6.5,High,Foggy
27567,Cuttack,20231003,00:00:00,27.8,11.9,Low,Foggy
27568,Firozabad,20231003,00:00:00,28.1,2.6,None,Cloudy
27569,Kochi,20231003,00:00:00,33.2,0.2,Medium,Foggy
27570,Nellore,20231003,00:00:00,26.9,3.0,Low,Foggy
27571,Bhavnagar,20231003,00:00:00,36.4,6.6,Medium,Foggy
27572,Dehradun,20231003,00:00:00,29.5,0.4,Low,Foggy
27573,Durgapur,20231003,00:00:00,36.6,0.3,Low,Foggy
27574,Asansol,20231003,00:00:00,33.8,3.4,High,Foggy
27575,Rourkela,20231003,00:00:00,32.8,7.0,Low,Foggy
27576,Nanded,20231003,00:00:00,32.2,5.1,None,Rainy
27577,Kolhapur,20231003,00:00:00,30.4,1.2,None,Sunny
27578,Ajmer,20231003,00:00:00,35.3,24.6,Medium,Foggy
27579,Akola,20231003,00:00:00,35.5,0.1,Medium,Foggy
27580,Gulbarga,20231003,00:00:00,21.9,2.1,Medium,Foggy
27581,Jamnagar,20231003,00:00:00,20.5,0.6,None,Sunny
27582,Ujjain,20231003,00:00:00,28.3,3.3,None,Sunny
27583,Loni,20231003,00:00:00,30.8,5.1,Low,Foggy
27584,Siliguri,20231003,00:00:00,28.4,0.6,None,Sunny
27585,Jhansi,20231003,00:00:00,23.3,1.0,Low,Foggy
27586,Ulhasnagar,20231003,00:00:00,43.8,5.7,None,Rainy
27587,Nellore,20231003,00:00:00,35.4,0.5,Medium,Foggy
27588,Bilaspur,20231003,00:00:00,28.4,6.1,None,Rainy
27589,Shimla,20231003,00:00:00,25.6,1.8,Low,Foggy
27590,Panipat,20231003,00:00:00,39.7,11.3,High,Foggy
27591,Bharatpur,20231003,00:00:00,20.6,5.2,Low,Foggy
27592,Gandhinagar,20231003,00:00:00,32.5,5.3,None,Rainy
27593,Pimpri-Chinchwad,20231003,00:00:00,28.9,8.2,None,Rainy
27594,Anantapur,20231003,00:00:00,29.8,3.7,None,Cloudy
27595,Dewas,20231003,00:00:00,26.6,2.0,None,Sunny
27596,Karnal,20231003,00:00:00,21.2,0.2,None,Cloudy
27597,Tirunelveli,20231003,00:00:00,35.7,4.3,Low,Foggy
27598,Bathinda,20231003,00:00:00,32.5,5.5,Low,Foggy
27599,Rewa,20231003,00:00:00,31.0,0.2,None,Cloudy
27600,Satna,20231003,00:00:00,22.0,3.9,Low,Foggy
27601,Mumbai,20231004,00:00:00,28.8,2.2,None,Sunny
27602,Delhi,20231004,00:00:00,29.2,22.8,None,Rainy
27603,Bengaluru,20231004,00:00:00,29.7,9.1,Medium,Foggy
27604,Hyderabad,20231004,00:00:00,26.9,16.2,Low,Foggy
27605,Ahmedabad,20231004,00:00:00,32.4,11.5,Low,Foggy
27606,Chennai,20231004,00:00:00,32.2,2.0,Low,Foggy
27607,Kolkata,20231004,00:00:00,37.0,0.1,Low,Foggy
27608,Pune,20231004,00:00:00,16.6,4.7,None,Sunny
27609,Jaipur,20231004,00:00:00,19.5,3.8,None,Sunny
27610,Lucknow,20231004,00:00:00,35.1,9.5,Low,Foggy
27611,Kanpur,20231004,00:00:00,30.7,1.4,Medium,Foggy
27612,Nagpur,20231004,00:00:00,30.6,1.1,None,Sunny
27613,Indore,20231004,00:00:00,33.4,0.6,Medium,Foggy
27614,Thane,20231004,00:00:00,31.3,1.9,None,Sunny
27615,Bhopal,20231004,00:00:00,24.8,1.1,High,Foggy
27616,Visakhapatnam,20231004,00:00:00,35.8,4.5,Medium,Foggy
27617,Patna,20231004,00:00:00,29.0,3.7,None,Cloudy
27618,Vadodara,20231004,00:00:00,31.3,3.8,None,Cloudy
27619,Ghaziabad,20231004,00:00:00,14.7,9.7,None,Rainy
27620,Ludhiana,20231004,00:00:00,27.7,6.0,Low,Foggy
27621,Agra,20231004,00:00:00,30.0,3.2,High,Foggy
27622,Nashik,20231004,00:00:00,30.9,1.3,None,Cloudy
27623,Faridabad,20231004,00:00:00,36.1,5.2,Medium,Foggy
27624,Meerut,20231004,00:00:00,31.3,7.3,None,Rainy
27625,Rajkot,20231004,00:00:00,36.4,1.6,Medium,Foggy
27626,Kalyan,20231004,00:00:00,25.1,18.5,None,Rainy
27627,Vasai-Virar,20231004,00:00:00,19.7,2.2,None,Cloudy
27628,Varanasi,20231004,00:00:00,32.9,11.2,Medium,Foggy
27629,Srinagar,20231004,00:00:00,31.1,2.7,None,Cloudy
27630,Aurangabad,20231004,00:00:00,24.9,2.1,None,Cloudy
27631,Dhanbad,20231004,00:00:00,23.9,1.6,None,Cloudy
27632,Amritsar,20231004,00:00:00,35.0,3.6,Medium,Foggy
27633,Navi Mumbai,20231004,00:00:00,28.5,1.4,None,Sunny
27634,Allahabad,20231004,00:00:00,26.0,1.2,Low,Foggy
27635,Ranchi,20231004,00:00:00,22.9,1.7,Low,Foggy
27636,Howrah,20231004,00:00:00,24.2,0.8,Low,Foggy
27637,Coimbatore,20231004,00:00:00,31.4,2.0,Low,Foggy
27638,Jabalpur,20231004,00:00:00,27.8,0.3,None,Cloudy
27639,Gwalior,20231004,00:00:00,26.4,15.9,High,Foggy
27640,Vijayawada,20231004,00:00:00,39.8,2.3,None,Cloudy
27641,Jodhpur,20231004,00:00:00,26.6,8.0,High,Foggy
27642,Madurai,20231004,00:00:00,27.2,10.9,None,Rainy
27643,Raipur,20231004,00:00:00,24.9,2.0,None,Sunny
27644,Kota,20231004,00:00:00,31.6,4.4,Low,Foggy
27645,Guwahati,20231004,00:00:00,26.4,9.2,Medium,Foggy
27646,Chandigarh,20231004,00:00:00,31.9,15.6,None,Rainy
27647,Solapur,20231004,00:00:00,31.8,0.8,None,Sunny
27648,Hubli–Dharwad,20231004,00:00:00,31.8,8.6,High,Foggy
27649,Mysore,20231004,00:00:00,21.4,1.1,Low,Foggy
27650,Tiruchirappalli,20231004,00:00:00,27.5,0.6,High,Foggy
27651,Bareilly,20231004,00:00:00,34.2,14.4,Medium,Foggy
27652,Aligarh,20231004,00:00:00,26.8,3.0,None,Sunny
27653,Moradabad,20231004,00:00:00,27.3,4.0,Low,Foggy
27654,Jalandhar,20231004,00:00:00,28.8,4.9,Medium,Foggy
27655,Bhubaneswar,20231004,00:00:00,22.7,4.0,None,Sunny
27656,Salem,20231004,00:00:00,35.0,0.7,Medium,Foggy
27657,Warangal,20231004,00:00:00,35.5,3.0,Low,Foggy
27658,Guntur,20231004,00:00:00,27.7,5.1,Medium,Foggy
27659,Bhiwandi,20231004,00:00:00,31.2,3.9,Low,Foggy
27660,Saharanpur,20231004,00:00:00,27.9,27.2,Low,Foggy
27661,Gorakhpur,20231004,00:00:00,28.9,4.9,Medium,Foggy
27662,Bikaner,20231004,00:00:00,26.3,7.3,None,Rainy
27663,Amravati,20231004,00:00:00,30.1,19.2,Medium,Foggy
27664,Noida,20231004,00:00:00,25.8,1.7,High,Foggy
27665,Jamshedpur,20231004,00:00:00,35.2,3.7,Medium,Foggy
27666,Bhilai,20231004,00:00:00,27.1,7.0,Medium,Foggy
27667,Cuttack,20231004,00:00:00,22.9,5.3,Low,Foggy
27668,Firozabad,20231004,00:00:00,28.1,5.2,Medium,Foggy
27669,Kochi,20231004,00:00:00,33.1,0.1,Low,Foggy
27670,Nellore,20231004,00:00:00,37.8,1.4,Low,Foggy
27671,Bhavnagar,20231004,00:00:00,26.0,2.2,None,Cloudy
27672,Dehradun,20231004,00:00:00,29.6,6.7,High,Foggy
27673,Durgapur,20231004,00:00:00,27.3,0.1,Low,Foggy
27674,Asansol,20231004,00:00:00,31.3,0.2,None,Cloudy
27675,Rourkela,20231004,00:00:00,32.4,0.7,Low,Foggy
27676,Nanded,20231004,00:00:00,28.9,2.8,None,Cloudy
27677,Kolhapur,20231004,00:00:00,24.2,3.4,None,Sunny
27678,Ajmer,20231004,00:00:00,34.8,0.9,None,Cloudy
27679,Akola,20231004,00:00:00,30.7,0.1,Low,Foggy
27680,Gulbarga,20231004,00:00:00,39.4,0.8,None,Cloudy
27681,Jamnagar,20231004,00:00:00,39.4,1.3,Low,Foggy
27682,Ujjain,20231004,00:00:00,27.8,2.5,High,Foggy
27683,Loni,20231004,00:00:00,30.4,5.4,High,Foggy
27684,Siliguri,20231004,00:00:00,31.8,4.9,None,Cloudy
27685,Jhansi,20231004,00:00:00,34.7,6.8,Low,Foggy
27686,Ulhasnagar,20231004,00:00:00,29.5,10.6,Low,Foggy
27687,Nellore,20231004,00:00:00,26.3,4.5,None,Sunny
27688,Bilaspur,20231004,00:00:00,31.3,2.8,Medium,Foggy
27689,Shimla,20231004,00:00:00,20.6,10.0,Low,Foggy
27690,Panipat,20231004,00:00:00,30.4,7.2,None,Rainy
27691,Bharatpur,20231004,00:00:00,41.6,0.4,Medium,Foggy
27692,Gandhinagar,20231004,00:00:00,32.8,22.1,Medium,Foggy
27693,Pimpri-Chinchwad,20231004,00:00:00,26.4,5.1,Low,Foggy
27694,Anantapur,20231004,00:00:00,21.1,10.8,Medium,Foggy
27695,Dewas,20231004,00:00:00,24.7,3.1,Low,Foggy
27696,Karnal,20231004,00:00:00,28.3,3.9,High,Foggy
27697,Tirunelveli,20231004,00:00:00,30.3,3.0,None,Sunny
27698,Bathinda,20231004,00:00:00,30.7,5.3,Low,Foggy
27699,Rewa,20231004,00:00:00,23.4,3.2,Low,Foggy
27700,Satna,20231004,00:00:00,33.8,10.8,Low,Foggy
27701,Mumbai,20231005,00:00:00,20.8,3.7,None,Cloudy
27702,Delhi,20231005,00:00:00,36.4,3.7,Low,Foggy
27703,Bengaluru,20231005,00:00:00,24.9,0.9,Low,Foggy
27704,Hyderabad,20231005,00:00:00,37.1,18.1,None,Rainy
27705,Ahmedabad,20231005,00:00:00,35.0,2.7,None,Cloudy
27706,Chennai,20231005,00:00:00,34.0,1.9,Medium,Foggy
27707,Kolkata,20231005,00:00:00,39.9,5.5,None,Rainy
27708,Pune,20231005,00:00:00,20.3,1.9,Medium,Foggy
27709,Jaipur,20231005,00:00:00,27.0,10.9,None,Rainy
27710,Lucknow,20231005,00:00:00,25.9,1.3,Medium,Foggy
27711,Kanpur,20231005,00:00:00,34.7,0.7,None,Cloudy
27712,Nagpur,20231005,00:00:00,30.2,15.3,None,Rainy
27713,Indore,20231005,00:00:00,32.6,3.5,Low,Foggy
27714,Thane,20231005,00:00:00,26.6,2.0,Low,Foggy
27715,Bhopal,20231005,00:00:00,32.3,1.3,Low,Foggy
27716,Visakhapatnam,20231005,00:00:00,34.1,9.0,None,Rainy
27717,Patna,20231005,00:00:00,24.6,0.9,Medium,Foggy
27718,Vadodara,20231005,00:00:00,34.1,11.0,Medium,Foggy
27719,Ghaziabad,20231005,00:00:00,23.2,1.6,None,Sunny
27720,Ludhiana,20231005,00:00:00,29.0,4.9,None,Cloudy
27721,Agra,20231005,00:00:00,33.5,3.8,None,Sunny
